sex,degree,uni_level,u_loan,guarantee,amount,income,period_m,repayment_m,repayment_T,count,c_borrowing,c_repayment,c_overdue,c_fre,c_over_fre,c_overrate,c_over_frerate,performance
male,bachelor,other,business,Y,0.109063206,0.624677035,0.505109906,-0.228049226,0.14604699,0.354702657,-0.879862394,-0.774509752,-0.37018922,-0.677620179,-0.370365459,-0.461184806,-0.42676589,0
male,master,other,travel,Y,0.109063206,-0.506566939,-1.401723683,0.329036379,0.072410056,-0.624375392,0.269174172,0.695063446,0.240471604,-0.034590125,0.012456631,0.740198449,-0.0598285,0
male,bachelor,other,living,Y,0.109063206,-0.506566939,-1.401723683,0.329036379,0.072410056,0.59947217,-0.018084969,-0.774509752,2.661995938,-0.677620179,1.352333946,2.601928934,2.875670651,0
male,master,high,other,Y,-1.171353071,-1.651976759,-2.672946075,0.688436841,-1.216675381,-0.787555067,-0.727675374,-0.774509752,0.192058431,-0.677620179,0.012456631,2.642680285,2.875670453,0
female,college ,other,business,Y,0.109063206,0.624677035,0.505109906,-0.228049226,0.14604699,0.803446763,-0.592603253,-0.774509752,0.515787619,-0.677620179,0.778100811,2.487456285,2.875670651,0
male,bachelor,other,shopping,Y,0.109063206,0.624677035,0.505109906,-0.228049226,0.14604699,-0.542785555,0.269174172,0.361691561,-0.37018922,0.286924902,-0.370365459,-0.461184806,-0.42676589,1
male,college ,other,business,Y,0.109063206,0.624677035,0.505109906,-0.228049226,0.14604699,2.598423188,-0.592603253,-0.306385859,-0.37018922,-0.436483908,-0.370365459,-0.461184806,-0.42676589,1
male,college ,other,shopping,Y,0.109063206,0.624677035,0.505109906,-0.228049226,0.14604699,-0.175631286,-0.305344111,-0.479176109,0.376423242,-0.436483908,0.778100811,1.621461153,1.224452381,0
male,bachelor,other,study,Y,0.109063206,-0.506566939,-1.401723683,0.329036379,0.072410056,0.558677251,-0.018084969,-0.774509752,2.734013563,-0.677620179,1.352333946,2.621648353,2.875670651,0
male,college ,other,business,Y,0.109063206,-0.506566939,-1.401723683,0.329036379,0.072410056,-0.175631286,0.269174172,-0.500359553,2.604718111,-0.597241422,1.54374499,2.326043362,2.325264451,0
male,college ,other,business,Y,0.109063206,-0.506566939,-1.401723683,0.329036379,0.072410056,-0.175631286,0.556433314,-0.500359553,3.546606913,-0.597241422,2.117978125,2.374965622,2.435345889,0
male,college ,other,study,Y,0.109063206,-0.506566939,-1.401723683,0.329036379,0.072410056,-0.134836368,-0.018084969,0.021115425,-0.37018922,-0.315915773,-0.370365459,-0.461184806,-0.42676589,0
male,college ,other,business,Y,0.109063206,0.624677035,0.505109906,-0.228049226,0.14604699,0.885036601,-0.305344111,-0.774509752,1.450604704,-0.677620179,1.92656708,2.511600398,2.875670651,0
male,bachelor,other,living,Y,-0.816778749,-0.416175351,0.505109906,-0.465675109,-0.799904388,-0.542785555,-0.592603253,-0.500875231,-0.37018922,-0.436483908,-0.370365459,-0.461184806,-0.42676589,1
male,bachelor,other,shopping,Y,0.109063206,0.015545665,0.505109906,-0.238009593,0.106394138,-0.338810961,-0.879862394,-0.774509752,-0.37018922,-0.677620179,-0.370365459,-0.461184806,-0.42676589,0
male,bachelor,other,business,Y,0.109063206,0.624677035,0.505109906,-0.228049226,0.14604699,0.477087414,-0.018084969,-0.774509752,1.970841433,-0.677620179,3.07503335,2.371359985,2.875670651,0
male,college ,other,business,Y,0.109063206,0.624677035,0.505109906,-0.228049226,0.14604699,0.395497576,-0.592603253,-0.3673324,-0.37018922,-0.436483908,-0.370365459,-0.461184806,-0.42676589,1
male,college ,high,shopping,Y,0.109063206,0.624677035,0.505109906,-0.228049226,0.14604699,-0.70596523,-0.305344111,-0.774509752,1.393015228,-0.677620179,1.92656708,2.483032817,2.875670651,0
male,college ,other,study,Y,0.109063206,-0.506566939,-1.401723683,0.329036379,0.072410056,-0.624375392,0.556433314,-0.774509752,4.137056786,-0.677620179,2.500800215,2.502860163,2.875670651,0
male,bachelor,other,shopping,Y,0.109063206,0.624677035,0.505109906,-0.228049226,0.14604699,-0.420400799,0.269174172,-0.728903999,2.759853416,-0.6374308,4.032088575,2.373952743,2.738069019,0
male,college ,other,business,Y,0.109063206,-0.506566939,-1.401723683,0.329036379,0.072410056,1.864114651,-0.879862394,-0.774509752,-0.37018922,-0.677620179,-0.370365459,-0.461184806,-0.42676589,0
male,bachelor,other,study,Y,0.109063206,0.624677035,0.505109906,-0.228049226,0.14604699,1.456165463,-0.879862394,-0.774509752,-0.37018922,-0.677620179,-0.370365459,-0.461184806,-0.42676589,0
male,bachelor,other,shopping,Y,0.109063206,0.624677035,0.505109906,-0.228049226,0.14604699,0.028343307,-0.018084969,-0.774509752,2.048210939,-0.677620179,3.07503335,2.401604547,2.875670651,0
female,college ,other,rent,Y,0.109063206,0.624677035,0.505109906,-0.228049226,0.14604699,-0.257221124,-0.879862394,-0.774509752,-0.37018922,-0.677620179,-0.370365459,-0.461184806,-0.42676589,1
male,college ,other,shopping,Y,0.109063206,-0.506566939,-1.401723683,0.329036379,0.072410056,-0.298016042,0.556433314,0.980403604,-0.37018922,0.528061172,-0.370365459,-0.461184806,-0.42676589,1
male,bachelor,other,business,Y,0.109063206,0.624677035,0.505109906,-0.228049226,0.14604699,1.415370545,-0.592603253,-0.500875231,-0.37018922,-0.436483908,-0.370365459,-0.461184806,-0.42676589,1
male,bachelor,other,shopping,Y,0.109063206,-0.847559085,-1.401723683,0.31788474,0.050213592,-0.420400799,-0.592603253,-0.564979347,-0.129589256,-0.597241422,-0.178954414,1.165951562,0.67404618,0
female,bachelor,other,business,Y,0.109063206,0.624677035,0.505109906,-0.228049226,0.14604699,-0.461195717,-0.879862394,-0.774509752,-0.37018922,-0.677620179,-0.370365459,-0.461184806,-0.42676589,0
male,bachelor,other,shopping,Y,0.109063206,0.624677035,0.505109906,-0.228049226,0.14604699,0.436292495,-0.879862394,-0.774509752,-0.37018922,-0.677620179,-0.370365459,-0.461184806,-0.42676589,1
male,bachelor,other,shopping,Y,0.109063206,0.624677035,0.505109906,-0.228049226,0.14604699,0.232317901,-0.018084969,0.04639381,-0.37018922,0.045788632,-0.370365459,-0.461184806,-0.42676589,1
female,college ,other,shopping,Y,0.109063206,-0.506566939,-1.401723683,0.329036379,0.072410056,1.496960382,-0.305344111,-0.774509752,1.634219251,-0.677620179,0.778100811,2.594762657,2.875670651,0
male,bachelor,other,business,Y,0.109063206,0.624677035,0.505109906,-0.228049226,0.14604699,-0.420400799,-0.592603253,-0.500875231,-0.37018922,-0.436483908,-0.370365459,-0.461184806,-0.42676589,1
male,bachelor,other,business,Y,0.109063206,0.624677035,0.505109906,-0.228049226,0.14604699,-0.624375392,-0.305344111,-0.227240711,-0.37018922,-0.195347638,-0.370365459,-0.461184806,-0.42676589,1
female,bachelor,other,business,Y,0.109063206,0.624677035,0.505109906,-0.228049226,0.14604699,1.782524813,-0.018084969,-0.616343929,1.636077597,-0.557052044,2.500800215,2.223432011,2.325264451,0
male,college ,other,shopping,Y,0.109063206,0.624677035,0.505109906,-0.228049226,0.14604699,0.028343307,-0.592603253,-0.774509752,0.571699582,-0.677620179,0.203867676,2.541423696,2.875670453,0
female,bachelor,other,business,Y,0.109063206,0.624677035,0.505109906,-0.228049226,0.14604699,0.966626438,0.269174172,-0.774509752,2.871011723,-0.677620179,4.22349962,2.406368841,2.875670651,0
male,college ,high,business,Y,0.109063206,0.624677035,0.505109906,-0.228049226,0.14604699,-0.298016042,-0.305344111,-0.683056918,1.036228266,-0.597241422,1.54374499,2.272343444,2.325264451,0
male,college ,other,shopping,Y,0.109063206,0.624677035,0.505109906,-0.228049226,0.14604699,0.109933145,-0.592603253,-0.560881866,-0.164790092,-0.516862665,0.012456631,1.010749215,0.67404618,0
female,college ,other,study,Y,0.109063206,0.624677035,0.505109906,-0.228049226,0.14604699,-0.501990636,0.556433314,-0.54599579,3.168431662,-0.476673287,4.414910665,2.278525177,2.325264451,0
male,bachelor,other,business,Y,0.109063206,0.624677035,0.505109906,-0.228049226,0.14604699,1.496960382,0.269174172,0.320076596,-0.37018922,0.286924902,-0.370365459,-0.461184806,-0.42676589,1
male,bachelor,high,study,Y,0.109063206,0.624677035,0.505109906,-0.228049226,0.14604699,-0.70596523,0.269174172,0.320043573,-0.37018922,0.286924902,-0.370365459,-0.461184806,-0.42676589,1
female,bachelor,other,travel,Y,0.109063206,0.624677035,0.505109906,-0.228049226,0.14604699,-0.37960588,0.269174172,0.320058814,-0.37018922,0.286924902,-0.370365459,-0.461184806,-0.42676589,1
male,bachelor,other,rent,Y,0.109063206,0.624677035,0.505109906,-0.228049226,0.14604699,0.191522982,0.556433314,0.156004608,1.647450826,-0.074779503,2.500800215,1.703755551,1.224452381,0
male,bachelor,other,business,Y,0.109063206,0.624677035,0.505109906,-0.228049226,0.14604699,0.313907739,-0.879862394,-0.774509752,-0.37018922,-0.677620179,-0.370365459,-0.461184806,-0.42676589,1
female,bachelor,other,business,Y,0.109063206,0.624677035,0.505109906,-0.228049226,0.14604699,-0.216426205,-0.305344111,-0.227113696,-0.37018922,-0.195347638,-0.370365459,-0.461184806,-0.42676589,1
female,bachelor,other,business,Y,0.109063206,-1.247575589,-2.672946075,2.558669348,0.024175011,0.313907739,0.556433314,-0.774509752,4.244798507,-0.677620179,2.117978125,2.523705717,2.875670651,0
male,bachelor,other,living,Y,0.109063206,0.624677035,0.505109906,-0.228049226,0.14604699,-0.37960588,-0.305344111,-0.230286513,-0.37018922,-0.39629453,-0.370365459,-0.461184806,-0.42676589,1
female,bachelor,other,study,Y,0.109063206,0.624677035,0.505109906,-0.228049226,0.14604699,-0.420400799,-0.879862394,-0.774509752,-0.37018922,-0.677620179,-0.370365459,-0.461184806,-0.42676589,0
male,college ,other,business,Y,0.109063206,0.624677035,0.505109906,-0.228049226,0.14604699,0.313907739,-0.018084969,-0.774509752,2.004845694,-0.677620179,3.07503335,2.384816133,2.875670651,0
female,college ,other,study,Y,0.109063206,0.624677035,0.505109906,-0.228049226,0.14604699,-0.012451611,-0.018084969,0.169592598,-0.37018922,0.045788632,-0.370365459,-0.461184806,-0.42676589,1
male,bachelor,other,shopping,Y,0.109063206,0.624677035,0.505109906,-0.228049226,0.14604699,-0.70596523,-0.018084969,0.046795175,-0.37018922,0.045788632,-0.370365459,-0.461184806,-0.42676589,1
male,bachelor,other,study,Y,0.109063206,0.624677035,0.505109906,-0.228049226,0.14604699,-0.257221124,0.556433314,-0.774509752,3.654364024,-0.677620179,5.37196589,2.400200304,2.875670651,0
male,college ,other,study,Y,0.109063206,-0.506566939,-1.401723683,0.329036379,0.072410056,0.395497576,-0.592603253,-0.774509752,0.603864735,-0.677620179,0.203867676,2.570457583,2.875670453,0
female,bachelor,other,travel,Y,0.109063206,0.624677035,0.505109906,-0.228049226,0.14604699,-0.37960588,-0.018084969,-0.167307744,0.267565744,-0.195347638,0.778100811,1.043917889,0.674046313,0
male,bachelor,other,travel,Y,0.109063206,0.624677035,0.505109906,-0.228049226,0.14604699,0.640267089,-0.592603253,-0.546468283,-0.277125736,-0.476673287,-0.178954414,0.362521344,0.123640178,0
male,bachelor,other,travel,Y,0.109063206,0.624677035,0.505109906,-0.228049226,0.14604699,0.640267089,-0.018084969,-0.090349782,-0.091498942,-0.074779503,0.203867676,0.36133266,0.123640211,0
male,college ,other,study,Y,0.109063206,0.624677035,0.505109906,-0.228049226,0.14604699,3.332731725,-0.879862394,-0.774509752,-0.37018922,-0.677620179,-0.370365459,-0.461184806,-0.42676589,1
male,bachelor,other,business,Y,-1.048239237,-0.675885898,0.505109906,-0.525073307,-1.0363593,4.1486301,-0.018084969,0.047227024,-0.37018922,0.769197442,-0.370365459,-0.461184806,-0.42676589,1
male,bachelor,other,business,Y,-1.048239237,-0.675885898,0.505109906,-0.525073307,-1.0363593,4.1486301,0.269174172,0.320978398,-0.37018922,1.251469983,-0.370365459,-0.461184806,-0.42676589,1
male,bachelor,other,business,Y,0.109063206,0.624677035,0.505109906,-0.228049226,0.14604699,-0.134836368,-0.018084969,-0.19916039,0.280304838,-0.195347638,0.778100811,1.063146051,0.674046313,0
male,bachelor,other,travel,Y,0.109063206,0.624677035,0.505109906,-0.228049226,0.14604699,0.92583152,-0.879862394,-0.774509752,-0.37018922,-0.677620179,-0.370365459,-0.461184806,-0.42676589,1
male,college ,other,travel,Y,0.109063206,0.624677035,0.505109906,-0.228049226,0.14604699,-0.583580474,-0.879862394,-0.774509752,-0.37018922,-0.677620179,-0.370365459,-0.461184806,-0.42676589,0
female,college ,other,rent,Y,0.109063206,0.624677035,0.505109906,-0.228049226,0.14604699,1.823319732,-0.018084969,0.04639381,-0.37018922,0.045788632,-0.370365459,-0.461184806,-0.42676589,1
male,bachelor,other,shopping,Y,0.109063206,0.624677035,0.505109906,-0.228049226,0.14604699,-0.298016042,0.269174172,0.13789491,-0.000432314,0.126167389,0.395278721,0.358066411,0.123640211,0
male,bachelor,other,shopping,Y,0.109063206,0.624677035,0.505109906,-0.228049226,0.14604699,-0.094041449,-0.592603253,-0.45120248,-0.37018922,-0.436483908,-0.370365459,-0.461184806,-0.42676589,1
female,college ,other,business,Y,0.109063206,0.624677035,0.505109906,-0.228049226,0.14604699,0.803446763,-0.018084969,-0.500710113,1.020538135,-0.436483908,1.92656708,1.849867236,1.774858581,0
male,bachelor,other,business,Y,0.109063206,0.624677035,0.505109906,-0.228049226,0.14604699,-0.70596523,-0.018084969,0.185466845,-0.37018922,0.045788632,-0.370365459,-0.461184806,-0.42676589,1
male,bachelor,other,shopping,Y,0.109063206,-1.247575589,-2.672946075,2.558669348,0.024175011,-0.501990636,0.843692456,-0.774509752,4.208254892,-0.677620179,1.160922901,2.350347675,2.875670651,0
female,bachelor,other,rent,Y,0.109063206,0.624677035,0.505109906,-0.228049226,0.14604699,-0.134836368,-0.879862394,-0.774509752,-0.37018922,-0.677620179,-0.370365459,-0.461184806,-0.42676589,0
female,college ,other,travel,Y,0.109063206,0.624677035,0.505109906,-0.228049226,0.14604699,0.681062007,-0.879862394,-0.774509752,-0.37018922,-0.677620179,-0.370365459,-0.461184806,-0.42676589,0
female,college ,other,travel,Y,0.109063206,0.624677035,0.505109906,-0.228049226,0.14604699,0.885036601,0.556433314,-0.270847259,2.653627612,-0.39629453,4.032088575,2.12354727,2.10510207,0
female,college ,other,study,Y,0.109063206,-0.506566939,-1.401723683,0.329036379,0.072410056,0.681062007,0.556433314,-0.774509752,4.239411998,-0.677620179,2.500800215,2.522679897,2.875670651,0
male,bachelor,other,living,Y,0.109063206,0.624677035,0.505109906,-0.228049226,0.14604699,0.885036601,-0.592603253,-0.592068956,-0.039696116,-0.557052044,0.203867676,1.492976013,1.224452381,0
male,bachelor,other,shopping,Y,0.109063206,-0.506566939,-1.401723683,0.329036379,0.072410056,1.904909569,0.269174172,0.841500769,-0.37018922,-0.195347638,-0.370365459,-0.461184806,-0.42676589,0
male,bachelor,other,entertainment,Y,0.109063206,0.015545665,0.505109906,-0.238009593,0.106394138,0.354702657,-0.879862394,-0.774509752,-0.37018922,-0.677620179,-0.370365459,-0.461184806,-0.42676589,1
male,bachelor,other,business,Y,0.109063206,-0.506566939,-1.401723683,0.329036379,0.072410056,-0.257221124,-0.305344111,-0.233428847,-0.37018922,-0.597241422,-0.370365459,-0.461184806,-0.42676589,1
male,bachelor,other,study,Y,0.109063206,-0.506566939,-1.401723683,0.329036379,0.072410056,0.191522982,-0.879862394,-0.774509752,-0.37018922,-0.677620179,-0.370365459,-0.461184806,-0.42676589,0
male,college ,other,study,Y,0.109063206,0.624677035,0.505109906,-0.228049226,0.14604699,1.170601032,-0.879862394,-0.774509752,-0.37018922,-0.677620179,-0.370365459,-0.461184806,-0.42676589,1
male,college ,other,study,Y,0.109063206,-0.506566939,-1.401723683,0.329036379,0.072410056,-0.624375392,-0.018084969,0.428165763,-0.37018922,-0.315915773,-0.370365459,-0.461184806,-0.42676589,1
female,bachelor,other,travel,Y,0.109063206,0.624677035,0.505109906,-0.228049226,0.14604699,-0.37960588,0.556433314,0.955546906,-0.37018922,0.528061172,-0.370365459,-0.461184806,-0.42676589,1
male,bachelor,other,entertainment,Y,0.109063206,0.2459093,-0.13050129,-0.116665196,0.121391571,-0.461195717,0.269174172,0.317294983,-0.37018922,0.246735524,-0.370365459,-0.461184806,-0.42676589,1
female,college ,other,business,Y,0.109063206,-0.506566939,-1.401723683,0.329036379,0.072410056,0.150728064,-0.305344111,-0.244280949,-0.37018922,-0.436483908,-0.370365459,-0.461184806,-0.42676589,1
male,bachelor,other,shopping,Y,0.109063206,0.624677035,0.505109906,-0.228049226,0.14604699,-0.665170311,-0.879862394,-0.774509752,-0.37018922,-0.677620179,-0.370365459,-0.461184806,-0.42676589,0
male,bachelor,other,study,Y,0.109063206,0.624677035,0.505109906,-0.228049226,0.14604699,0.069138226,0.556433314,0.594145506,-0.37018922,0.528061172,-0.370365459,-0.461184806,-0.42676589,1
male,college ,other,study,Y,0.109063206,-0.506566939,-1.401723683,0.329036379,0.072410056,-0.70596523,0.269174172,-0.774509752,3.144315492,-0.677620179,1.92656708,2.480006149,2.875670651,0
male,bachelor,other,shopping,Y,0.109063206,0.624677035,0.505109906,-0.228049226,0.14604699,-0.583580474,-0.592603253,-0.683293165,0.095058947,-0.597241422,0.395278721,1.853641066,1.774858251,0
male,college ,other,business,Y,0.109063206,0.624677035,0.505109906,-0.228049226,0.14604699,0.885036601,-0.018084969,-0.185531756,0.246023556,-0.195347638,0.778100811,1.010773152,0.674046313,0
male,college ,other,study,Y,0.109063206,-0.878255124,-2.037334879,0.886386382,0.048213496,-0.298016042,-0.305344111,-0.774509752,1.407212527,-0.677620179,0.395278721,2.49019571,2.875670651,0
male,bachelor,other,business,Y,0.109063206,0.624677035,0.505109906,-0.228049226,0.14604699,9.288789862,0.269174172,-0.492560876,2.236242424,-0.516862665,3.45785544,2.197876337,2.325264451,0
male,bachelor,other,travel,Y,0.109063206,0.2459093,-0.13050129,-0.116665196,0.121391571,0.395497576,-0.305344111,-0.72029497,0.995017625,-0.6374308,1.352333946,2.243470687,2.545426997,0
male,college ,other,business,Y,0.109063206,0.624677035,0.505109906,-0.228049226,0.14604699,0.640267089,-0.592603253,-0.546480985,-0.279611225,-0.476673287,-0.178954414,0.344714342,0.123640178,0
male,bachelor,other,business,Y,0.109063206,0.624677035,0.505109906,-0.228049226,0.14604699,-0.05324653,0.269174172,-0.774509752,2.715714823,-0.677620179,4.22349962,2.36064914,2.875670651,0
male,college ,other,business,Y,0.109063206,0.624677035,0.505109906,-0.228049226,0.14604699,1.048216276,-0.592603253,-0.538047236,-0.157125859,-0.516862665,0.012456631,1.046097756,0.67404618,0
female,bachelor,other,study,Y,0.109063206,-0.387169096,0.505109906,-0.244594685,0.080182112,-0.134836368,0.269174172,0.2895449,-0.37018922,0.286924902,-0.370365459,-0.461184806,-0.42676589,1
male,bachelor,other,study,Y,0.109063206,-0.387169096,0.505109906,-0.244594685,0.080182112,-0.624375392,-0.592603253,-0.508496089,-0.37018922,-0.436483908,-0.370365459,-0.461184806,-0.42676589,1
male,bachelor,other,shopping,Y,0.109063206,-0.387169096,0.505109906,-0.244594685,0.080182112,0.354702657,-0.592603253,-0.508496089,-0.37018922,-0.436483908,-0.370365459,-0.461184806,-0.42676589,1
